 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,Cluster,Bankrupt?,Index
0.641495637,0.673953336,0.692703035,0.624122573,0.624122573,0.999117912,0.797564184,0.809473367,0.303518242,0.78174415,0.000340549,0.000353323,0.453813442,0.0,0.038971556,0.176435886,0.176435886,0.176435886,0.247801834,0.310178963,0.041713931,0.125804088,0.19755969,0.022568295,0.848299682,0.690037444,0.690037444,0.217666817,0.000116563,0.000547399,0.269157905,0.360819269,0.019783402,0.012076927,0.630618074,0.003353122,0.079209118,0.920790882,0.012174319,0.369637181,0.005365848,0.125759278,0.196636754,0.405417572,0.307346327,0.001878811,0.003366109,0.000107956,0.004660783,0.051774194,0.018474509,0.40161914,0.000518475,0.918489533,0.583872703,0.882936635,0.246759099,0.012617907,0.015457952,0.084415458,0.31809679,0.277239103,0.018845268,0.992137931,0.741415451,0.329226292,0.0,0.944720272,0.002349937,0.096002308,0.000135632,9070000000.0,0.59398591,0.000108448,0.671536456,0.027861741,0.992137931,0.329226292,0.110933234,0.537421917,0.426167331,0.505253996,0.301092787,0.014823303,0,0.863392767,0.00039419,0.623840548,0.624121209,0.844319545,0.277210612,0.026792861,0.565166509,1,0.048504061,3,0,172
0.592356067,0.635739206,0.630815354,0.609896366,0.609896366,0.999140444,0.797645943,0.809513729,0.303613713,0.781787379,8960000000.0,1950000000.0,0.472521242,0.000307031,0.175321389,0.235514728,0.235514728,0.235514728,0.262739907,0.331930395,0.048641045,0.135982412,0.222038111,0.022201174,0.848163232,0.689684649,0.689683928,0.217622364,0.000115718,0.000669551,0.264845249,0.383424612,0.018562813,0.015835566,0.63064821,0.002339981,0.060132418,0.939867582,0.005684547,0.36993131,0.005365848,0.135961698,0.215571978,0.397527943,0.179910045,0.00151157,0.004182446,0.000229861,0.000352528,0.03483871,0.013894805,0.400262319,0.005688695,0.842555755,0.444333536,0.495406369,0.250469479,0.016082054,0.026103464,0.050550194,0.366490379,0.277078744,0.006755765,0.769218797,0.736702139,0.327855865,0.001270252,0.951715704,0.002785073,0.015153151,0.00012955,0.000120744,0.593981031,0.000187114,0.671634645,0.239107672,0.769218797,0.327855865,0.111681613,0.7509036,0.503183148,0.616968487,0.327247148,0.015801852,0,0.845207807,0.003013214,0.624563416,0.609891373,0.842914652,0.276476226,0.026800381,0.565201999,1,0.064162876,3,0,180
0.606103447,0.673408199,0.658439959,0.636208363,0.636208363,0.999570049,0.801278626,0.812640157,0.309062331,0.78515637,8200000000.0,0.0,0.49672127,0.000305031,0.092620711,0.224390038,0.224390038,0.224390038,0.279096152,0.327544741,0.004038296,0.106668838,0.226632522,0.022282718,0.848223793,0.689471852,0.689471852,0.217601757,7810000000.0,0.000462729,0.264387564,0.3697515,0.005572526,0.005688177,0.630654032,0.001795566,0.048402213,0.951597787,0.008472079,0.371528329,0.008958516,0.106649079,0.225714501,0.393678919,0.014992504,0.008846236,0.000714722,19100000.0,9460000000.0,0.010806452,0.036846202,0.466746568,0.047327463,0.749696343,0.039395214,0.037741641,0.047356843,0.005711318,0.017246621,0.014124779,0.369311261,0.27697486,0.0,0.25824974,0.731873665,0.326623836,0.090141684,0.971455383,0.009277016,0.001857617,0.000117942,0.000129611,0.593908834,0.000365058,0.671603107,0.07270107,0.25824974,0.326623836,0.115444767,0.648099603,0.461843444,0.612132895,0.315144934,0.051403108,0,0.872834407,0.012745845,0.623812644,0.636203666,0.844316065,0.276081448,0.026802937,0.565213948,1,0.079368782,3,0,189
0.644859357,0.668229394,0.667434017,0.634738177,0.634738177,0.999429197,0.797961636,0.809726471,0.303561264,0.782016151,0.000199357,7060000000.0,0.477384397,0.000185019,0.236056281,0.193839282,0.193839282,0.193839282,0.2574454,0.328146,0.02138633,0.141926553,0.214732244,0.022184802,0.848140527,0.689698326,0.689698326,0.21762775,9110000000.0,0.00054151,0.265309151,0.390829328,0.01903395,0.015960958,0.63062595,0.002344541,0.060223116,0.939776884,0.005174482,0.370519568,0.005365848,0.141881219,0.213777242,0.400240882,0.116941529,0.00056202,0.011249397,835000000.0,0.00011877,0.02516129,0.004327071,0.398690667,0.005542326,0.838403322,0.413461571,0.46704742,0.077882683,0.016277417,0.008817019,0.046497648,0.37477537,0.277085548,0.007466694,0.705718866,0.736488039,0.327721974,0.003893648,0.954754399,0.002757718,0.022847311,0.000178053,0.000162276,0.594004406,8230000000.0,0.671581019,0.528253176,0.705718866,0.327721974,0.113098632,0.653603138,0.463608557,0.633882828,0.315820323,0.015409661,0,0.866552956,0.000431138,0.624210025,0.634738672,0.844161899,0.276479718,0.026791157,0.565158396,1,0.064058169,3,0,224
0.604835958,0.647786742,0.638363938,0.61680768,0.61680768,0.999216821,0.797703908,0.809543674,0.303555463,0.781818396,0.000124194,526000000.0,0.473012758,0.000286029,0.225630125,0.19763179,0.19763179,0.19763179,0.263023542,0.335467214,0.042923908,0.146486442,0.220004519,0.022099592,0.848066121,0.689561588,0.689561588,0.217612402,8120000000.0,0.00053088,0.264574057,0.395011363,0.01230823,0.008993284,0.630651977,0.004881496,0.102881156,0.897118844,0.0054217,0.371469056,0.005365848,0.146440959,0.219078501,0.401064812,0.175412294,0.000945492,0.006681838,0.000114262,0.00029806,0.039516129,0.015730799,0.405361706,0.006983449,0.827810972,0.439172458,0.551970544,0.066826236,0.009485694,0.004184624,0.084448565,0.367661825,0.277207657,0.007640157,0.770089358,0.73681724,0.329599298,0.003308205,0.955725339,0.002640684,0.025860927,0.000130845,0.000107241,0.593965173,4530000000.0,0.671552063,0.285887431,0.770089358,0.329599298,0.113577068,0.604289119,0.449822691,0.655664378,0.309033378,0.023788711,0,0.858141978,0.000985861,0.623977762,0.616807912,0.844465028,0.278319464,0.026800769,0.565203814,1,0.036839331,3,0,231
0.579632428,0.653401657,0.635794207,0.615056429,0.614234855,0.999190476,0.797682327,0.8095744,0.303572866,0.781851238,0.000109276,6160000000.0,0.462543301,0.000117012,0.060127543,0.198643125,0.198643125,0.198643125,0.256783587,0.3188088,0.033183599,0.13077111,0.206070648,0.022160386,0.848102648,0.689614304,0.689614304,0.217616384,0.000100002,0.000519326,0.264883325,0.376336575,0.018156574,0.012309619,0.630625608,0.003206303,0.076639357,0.923360643,0.006826785,0.371048553,0.005774105,0.130734281,0.205105196,0.40097907,0.163418291,0.000984042,0.006427373,7640000000.0,0.000907041,0.031774194,0.025668669,0.411591778,0.004589368,0.868191866,0.458832869,0.642333115,0.104138698,0.01253001,0.008216529,0.066924651,0.343474486,0.27721118,0.014873405,0.809726438,0.738493214,0.328566644,0.0,0.952508533,0.002786662,0.018637842,0.000180918,0.000131453,0.594003673,8160000000.0,0.671573716,0.099596025,0.809726438,0.328566644,0.110933234,0.64527341,0.460033425,0.571747948,0.314862099,0.01615665,0,0.856705949,0.001927983,0.624136598,0.615053705,0.843850489,0.277104405,0.026795055,0.565176917,1,0.050181571,3,0,244
0.638229415,0.658853031,0.666898656,0.644438519,0.644438519,0.999275288,0.797744857,0.80957375,0.303504707,0.781883238,0.000509032,7610000000.0,0.459916291,0.001514151,0.225124,0.185537904,0.185537904,0.185537904,0.252718162,0.316368395,0.026937096,0.134679586,0.205317466,0.022128638,0.84807919,0.689466745,0.689466745,0.21760542,9640000000.0,0.000530605,0.264400774,0.3742409,0.024250158,0.015034555,0.630661909,0.002453971,0.062430087,0.937569913,0.006023089,0.369959269,0.005365848,0.134667058,0.204358646,0.401874004,0.169415292,0.001257951,0.00502867,2160000000.0,0.000561321,0.031935484,0.003636738,0.395739581,0.00108269,0.917163876,0.56035834,0.80901931,0.105861683,0.016197575,0.008840338,0.063204954,0.336542745,0.277198903,0.021132068,0.930138954,0.740668246,0.328296748,0.000573773,0.953088178,0.002353187,0.088374705,0.000219095,0.000153719,0.594034541,7880000000.0,0.671526886,0.174353001,0.930138954,0.328296748,0.111487664,0.564028141,0.428298837,0.555913571,0.305208758,0.01207166,0,0.859715592,0.00026276,0.623859872,0.644437431,0.843797761,0.276558808,0.026803214,0.565215237,1,0.061790749,3,0,246
0.594842295,0.652256869,0.636918465,0.616483374,0.61642572,0.999158007,0.797693394,0.809553829,0.303660119,0.781829484,0.000176924,0.000127339,0.478983082,0.00019502,0.164692783,0.203151995,0.203151995,0.203151995,0.26160537,0.335431846,0.039914092,0.131911082,0.216313926,0.022128369,0.848111294,0.689655593,0.689655593,0.217622593,7520000000.0,0.000505301,0.264838256,0.388854737,0.016779355,0.010350761,0.630613964,0.00255793,0.064516129,0.935483871,0.006056403,0.369637181,0.005768012,0.131906786,0.214033632,0.399754563,0.175412294,0.001103751,0.005727168,9530000000.0,0.000639997,0.034354839,0.014385383,0.401393003,0.003574334,0.844233546,0.367641042,0.53240072,0.068051731,0.011210617,0.005981225,0.060028551,0.385993233,0.277238531,0.014724397,0.855906709,0.736881021,0.328208254,0.0,0.953601274,0.002570304,0.033640116,0.000121119,8530000000.0,0.59397392,4460000000.0,0.671567333,0.165435303,0.855906709,0.328208254,0.110933234,0.633128752,0.455542573,0.662784792,0.313393597,0.017483782,0,0.862985328,0.001520169,0.623885726,0.616480391,0.844025476,0.27663413,0.026791633,0.565160665,1,0.059802103,3,0,255
0.619655828,0.654055822,0.675999786,0.615798729,0.615798729,0.999296086,0.797774462,0.809646139,0.303512924,0.781956782,2870000000.0,951000000.0,0.497612038,0.000310031,0.086850896,0.209894231,0.209894231,0.209894231,0.265387161,0.340560232,0.029130178,0.140705154,0.211644197,0.022130771,0.848068767,0.689489857,0.689489857,0.217604641,714000000.0,0.000489904,0.26438601,0.390698931,0.029750297,0.027579362,0.630623211,0.001274861,0.036067358,0.963932642,0.005363108,0.369734479,0.005365848,0.140724999,0.21036121,0.397553398,0.130434783,0.000807523,0.007838884,0.000233873,0.000170212,0.025645161,0.012223316,0.40559915,0.009367729,0.886196904,0.593943809,0.618426068,0.340902848,0.027511507,0.045463638,0.039398804,0.445376538,0.277024813,0.006126652,0.962307793,0.738323608,0.327364044,0.0,0.95784973,0.003863485,0.007251119,0.000194563,0.00019248,0.59402867,0.000296506,0.671592448,0.384361744,0.962307793,0.327364044,0.110933234,0.672902447,0.478705407,0.697815257,0.31776301,0.009806762,0,0.865343652,0.009514511,0.622645404,0.61579914,0.843717602,0.275703809,0.026791491,0.56515999,1,0.104902434,3,0,265
0.649539317,0.682075883,0.671502757,0.62221998,0.621420026,0.99931261,0.797810292,0.809616584,0.303540962,0.78189994,0.000102338,5500000000.0,0.480595187,0.0,0.237777103,0.221988117,0.221988117,0.221988117,0.29393968,0.348199759,0.053208706,0.182476997,0.252391353,0.02210596,0.848052627,0.689427043,0.689427043,0.217596584,6940000000.0,0.000464152,0.26413269,0.384775157,0.017279821,0.012986486,0.630612252,0.003127878,0.075248662,0.924751338,0.005799091,0.369637181,0.005699766,0.182454769,0.251481789,0.399076663,0.175412294,0.001418238,0.004459113,0.000104326,0.000450116,0.034516129,0.022578324,0.418409805,0.006467437,0.872288289,0.559757616,0.682485941,0.399627083,0.013688188,0.028283983,0.074661355,0.393823464,0.277139556,0.009621803,0.920712148,0.73867947,0.328825853,0.0,0.965176747,0.002923505,0.021201119,0.000154959,0.0001306,0.593989894,0.000255745,0.671580496,0.195301431,0.920712148,0.328825853,0.110933234,0.659504273,0.464734641,0.697721047,0.316645159,0.016977489,0,0.882048873,0.001460786,0.62428154,0.622214988,0.845405891,0.277047687,0.026791157,0.565158396,1,0.051139094,3,0,266
