 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,Cluster,Bankrupt?,Index
0.463169697,0.546445704,0.540285883,0.612498018,0.612498018,0.998939045,0.797349895,0.809339394,0.303518,0.781597483,0.000333033,0.000280655,0.449376379,0.00090209,0.0,0.161181577,0.161181577,0.161181577,0.216507516,0.302574804,0.014413842,0.09372201,0.167959629,0.023401069,0.848146798,0.689774067,0.689774067,0.217635893,0.000159237,0.000584382,0.265653387,0.342368019,0.012766263,0.008056275,0.631260873,0.00491159,0.103304411,0.896695589,0.007383012,0.371174927,0.005365848,0.0937271,0.167378026,0.403023487,0.148425787,0.001128098,0.005601643,9190000000.0,0.000938814,0.030967742,0.007884494,0.391363832,0.001255749,0.856957774,0.557571391,0.737071167,0.234546315,0.009340487,0.011434298,0.108608733,0.304957249,0.277236293,0.009196516,0.989949704,0.738680159,0.330586626,0.0,0.913609635,0.002253929,0.041222455,0.000272226,0.000209095,0.594017679,0.000234978,0.671571679,0.069335808,0.989949704,0.330586626,0.110933234,0.642130272,0.459079804,0.443710045,0.314451583,0.022944634,0,0.801735472,0.000253291,0.62388195,0.61249533,0.840452932,0.278341334,0.026522187,0.563438013,1,0.036680343,2,0,139
0.42631502,0.440307457,0.464960651,0.581667363,0.582085357,0.998606847,0.796665386,0.808634245,0.303016958,0.780934324,0.000177618,0.000103739,0.459872676,0.000215022,0.0,0.188487632,0.188487632,0.188487632,0.183795027,0.316226922,0.01093516,0.077192411,0.141824207,0.021493576,0.847306429,0.685831747,0.685831747,0.217232635,6330000000.0,0.000396825,0.262789162,0.374790433,0.008893576,0.002790438,0.630534513,0.004166553,0.09248118,0.90751882,0.005347006,0.374169897,0.005365848,0.077157327,0.140788779,0.397795888,0.049475262,0.001006361,0.006289894,4410000000.0,7110000000.0,0.015806452,0.00938854,0.380859773,0.017538166,0.774920496,0.111568098,0.270767284,0.027571072,0.003606809,0.002533421,0.057398156,0.337995582,0.277894064,0.014000346,0.577077378,0.733384368,0.328385852,0.015354471,0.91711631,0.00189486,0.027630097,0.000221074,9170000000.0,0.59396668,608000000.0,0.671521756,0.36949212,0.577077378,0.328385852,0.11672285,0.613284777,0.451245116,0.55647046,0.310536274,0.032733945,0,0.741734091,0.002105944,0.62423159,0.581665364,0.836378496,0.277800656,0.026767564,0.565043332,1,0.041264671,2,0,150
0.422610052,0.449356738,0.461320199,0.593515329,0.593515329,0.998871912,0.797259835,0.809180033,0.303501081,0.781470887,9560000000.0,2800000000.0,0.457475487,0.001830183,0.0,0.162024356,0.162024356,0.162024356,0.200056727,0.312973049,0.034605321,0.080938034,0.154929577,0.022255442,0.848120388,0.689544016,0.689544016,0.217615847,5770000000.0,0.000405159,0.26490586,0.363585559,0.009749736,0.007688833,0.630604375,0.005715901,0.113734619,0.886265381,0.028397958,0.369734479,0.005365848,0.080894686,0.153962748,0.405242068,0.230884558,0.000878537,0.007203576,0.000201964,0.01115229,0.047580645,0.067958227,0.371870831,0.000519782,0.815823855,0.544431502,0.622188638,0.05152302,0.008280303,0.002284763,0.119447876,0.329006738,0.277186062,0.004147921,0.992091425,0.736301605,0.331302323,0.0,0.914845821,0.001990592,0.035609465,944000000.0,86600000.0,0.593943042,2330000000.0,0.671569318,0.007389764,0.992091425,0.331302323,0.110933234,0.634395522,0.457378997,0.521316241,0.313272204,0.029921001,0,0.746042285,0.000973314,0.62389587,0.593516044,0.836280373,0.278924305,0.026788442,0.565145419,1,0.03304642,2,0,151
0.440501146,0.507086786,0.49049735,0.595994465,0.596088153,0.998948751,0.797348373,0.8092769,0.30349528,0.781531799,6000000000.0,1510000000.0,0.465262575,0.000175018,0.0,0.200707935,0.200707935,0.200707935,0.203838518,0.325988541,0.072991818,0.091197785,0.160578444,0.022170737,0.847833394,0.688370013,0.688368773,0.217473638,8730000000.0,0.000525464,0.263448881,0.384402593,0.011141307,0.007463003,0.630523212,0.005281828,0.108262539,0.891737461,0.007058263,0.370446875,0.00701655,0.091333236,0.161021039,0.402101757,0.286356822,0.001566352,0.004037282,0.000344887,0.001751292,0.058387097,0.125273563,0.386988083,0.010094297,0.824024601,0.476970797,0.583575755,0.107456154,0.008825888,0.005779545,0.098397919,0.350635876,0.277211046,0.006331933,0.855611384,0.736709275,0.330277281,0.002393539,0.927396968,0.002136215,0.022577981,8210000000.0,7030000000.0,0.593944881,4590000000.0,0.671557171,0.082318016,0.855611384,0.330277281,0.113011487,0.597113439,0.448601858,0.599928066,0.307820064,0.026244962,0,0.783552834,0.033070458,0.623973801,0.595994477,0.839133502,0.278609863,0.02677921,0.565100781,1,0.034872503,2,0,153
0.418173841,0.45813345,0.457840355,0.6099324,0.6099324,0.99878583,0.79716853,0.80909918,0.303521626,0.781340641,0.000445201,0.000300011,0.464101725,230000000.0,0.0,0.159875269,0.159875269,0.159875269,0.200623995,0.3188088,0.013839103,0.083950818,0.159373352,0.022045182,0.847850711,0.688664062,0.688664062,0.217517719,5710000000.0,0.00040733,0.26320644,0.379102865,0.023458273,0.016202384,0.630611909,0.002384665,0.061039393,0.938960607,0.014008601,0.369637181,0.005365848,0.084167929,0.158630571,0.399759922,0.124437781,0.001268096,0.004985121,4550000000.0,0.001951008,0.025322581,0.009320976,0.386501888,0.000428049,0.913399138,0.598621737,0.799746489,0.284120861,0.016931694,0.023225619,0.064578258,0.348577834,0.277165399,0.017195256,0.971316273,0.740419711,0.328329848,0.0,0.913863173,0.002114452,0.065998444,0.000242078,0.000184051,0.594044823,0.000234989,0.671580247,0.024222544,0.971316273,0.328329848,0.110933234,0.655363732,0.464261035,0.580854335,0.316032168,0.012483837,0,0.751323935,0.000455722,0.623916838,0.609927923,0.837426351,0.276508434,0.026791063,0.565157947,1,0.063212213,2,0,192
0.398430264,0.404546446,0.444402805,0.592873924,0.592873924,0.99876376,0.797150684,0.809090978,0.303536369,0.781331798,0.000193575,0.000216137,0.450357733,0.0,0.0,0.162909275,0.162909275,0.162909275,0.195896757,0.30147839,0.017892524,0.078820943,0.152142803,0.022091595,0.847955845,0.689395332,0.689395332,0.21759294,0.000496404,0.001319114,0.266237732,0.341119928,0.014362514,0.009355111,0.630612252,0.005722285,0.113825317,0.886174683,0.007961569,0.369637181,0.005365848,0.078769521,0.154151271,0.406118247,0.209895052,0.001308675,0.004832271,9820000000.0,0.001108269,0.043870968,0.02085102,0.378259198,0.002304712,0.896134841,0.627153878,0.918733312,0.380182973,0.009464396,0.016716778,0.120468379,0.30754302,0.277274312,0.012995971,1.0,0.741699649,0.331348271,0.0,0.899131916,0.001949972,0.026158945,0.000304185,0.00020979,0.594040557,0.000340191,0.671673277,0.053894475,1.0,0.331348271,0.110933234,0.788929449,0.491682056,0.441511014,0.336714748,0.02041423,0,0.753061253,0.000191606,0.624284044,0.592874912,0.836807818,0.278928922,0.026791157,0.565158396,1,0.033021621,2,0,226
0.436747428,0.499727431,0.478933562,0.606999236,0.606992029,0.998813908,0.797251535,0.809163237,0.303607912,0.781362255,0.000369921,0.000163503,0.458010619,0.000292029,0.0,0.179512031,0.179512031,0.179512031,0.197882197,0.312159581,0.018406764,0.082647993,0.161331626,0.021993537,0.847847441,0.688995448,0.688995448,0.217542212,5580000000.0,0.00045654,0.262607331,0.364610111,0.009885149,0.006346953,0.630361913,0.005848129,0.115367174,0.884632826,0.005740554,0.372472226,0.005845398,0.082767437,0.160538421,0.403972011,0.08095952,0.00031043,0.020352921,5390000000.0,0.000307895,0.024516129,0.008395635,0.387824789,0.004389317,0.812013053,0.419755836,0.572883327,0.072350853,0.007023553,0.003528063,0.108580653,0.331630971,0.277355486,0.007741007,0.888328693,0.736082258,0.330877888,0.00220478,0.932889975,0.002141216,0.038854691,0.000267479,0.000199045,0.593989755,9150000000.0,0.67156442,0.180400045,0.888328693,0.330877888,0.112886137,0.634867581,0.457508005,0.530606012,0.313332966,0.029518989,0,0.775761374,0.004398584,0.623785248,0.606994107,0.83850599,0.279020403,0.026711433,0.564747239,1,0.032541144,2,0,230
0.466045922,0.518916267,0.519942181,0.596167428,0.596167428,0.998925526,0.797351693,0.809282758,0.303549421,0.781535588,8450000000.0,730000000.0,0.468627698,0.000283028,0.0,0.172306266,0.172306266,0.172306266,0.21102392,0.320683313,0.02649848,0.090872079,0.167206447,0.022053289,0.847742459,0.687620767,0.687620767,0.207976864,5890000000.0,0.000437875,0.2637869,0.38088186,0.018798069,0.014047639,0.630480404,0.002219608,0.057623122,0.942376878,0.005338886,0.369737834,0.005365848,0.090852834,0.166246889,0.398791302,0.181409295,0.001188967,0.005320707,0.000213429,0.00025494,0.033870968,0.01543704,0.390131386,0.007502929,0.833762767,0.35148012,0.444691121,0.033640321,0.014369987,0.003948085,0.044835467,0.356172188,0.277152699,0.011780368,0.709289231,0.736199749,0.327650524,0.0,0.928073833,0.002161385,0.018374309,8560000000.0,7060000000.0,0.593961113,1950000000.0,0.671574689,0.36641721,0.709289231,0.327650524,0.110933234,0.648275919,0.461536281,0.594816754,0.315187632,0.015603794,0,0.788567193,0.000855236,0.624425115,0.596167149,0.839614017,0.276388912,0.026755346,0.564981653,1,0.066920465,2,0,233
0.4513723,0.483972961,0.495529739,0.612216953,0.612216953,0.998628339,0.796720584,0.808728508,0.30306844,0.780935868,0.00063947,0.000671671,0.455049781,0.00049905,0.0,0.168598036,0.168598036,0.168598036,0.201853077,0.310285068,0.004476912,0.088266428,0.157716352,0.038852627,0.848082343,0.689305568,0.689305568,0.217582318,0.000124481,0.000579316,0.264145123,0.364982676,0.007225562,0.005443632,0.629922878,0.007029975,0.128609003,0.871390997,0.005035384,0.376974745,0.005365848,0.088239126,0.15829123,0.397732921,0.031484258,0.000699989,0.009041188,3590000000.0,2570000000.0,0.014516129,0.003677864,0.38785871,0.0251372,0.765207625,0.236958173,0.307492453,0.153562679,0.005437717,0.010202873,0.079563693,0.329459073,0.277723474,0.004971416,0.581482301,0.732989058,0.329893854,0.0185561,0.918182565,0.002070864,0.024682875,0.000527094,0.000412695,0.593978296,0.000686757,0.671528451,0.666169869,0.581482301,0.329893854,0.120545146,0.630244509,0.456771733,0.517774053,0.312473937,0.040052027,0,0.772952874,0.001195098,0.623625788,0.612212374,0.838155831,0.279877176,0.026709645,0.564737244,1,0.028862435,2,0,239
0.452201043,0.512647187,0.499330799,0.601313077,0.601269837,0.998931419,0.797322642,0.809244871,0.303486579,0.781497694,0.000160619,4750000000.0,0.461385806,0.000291029,0.0,0.175888079,0.175888079,0.175888079,0.207147584,0.317535545,0.024623017,0.091849198,0.164871582,0.022068539,0.84777021,0.68847986,0.68847986,0.217482448,6400000000.0,0.000425223,0.263589528,0.374632093,0.00901214,0.005759919,0.630316023,0.007445809,0.132811319,0.867188681,0.005306934,0.371570827,0.006206737,0.092009054,0.164127894,0.40576456,0.110944528,0.000521441,0.012132339,6110000000.0,0.000216358,0.02983871,0.017599107,0.39022184,0.010539436,0.803132873,0.382422632,0.575466824,0.080283341,0.005806731,0.003563649,0.119329313,0.340651652,0.277519551,0.008629161,0.851046262,0.735858041,0.331890614,0.000269733,0.927677752,0.002146635,0.023118689,0.00020399,0.000137347,0.593964208,7830000000.0,0.671582853,0.267733785,0.851046262,0.331890614,0.111198597,0.656922904,0.46195064,0.564577407,0.316933389,0.032312978,0,0.784666748,0.003784458,0.623713856,0.601314096,0.839092235,0.280178713,0.026692601,0.564640124,1,0.027840527,2,0,290
