 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,Cluster,Bankrupt?,Index
0.484863257,0.543065853,0.539161625,0.599122213,0.599122213,0.998985611,0.797383511,0.80930997,0.303479328,0.781567589,7180000000.0,0.0,0.467555757,0.000627063,0.065492459,0.171505626,0.171505626,0.171505626,0.2149948,0.327191059,0.040942572,0.099991857,0.170445131,0.022043206,0.84795948,0.689143727,0.689143727,0.217563835,5910000000.0,0.000437176,0.263693654,0.389227302,0.006694519,0.004892781,0.634753976,0.007957395,0.137739215,0.862260785,0.005016641,0.378100934,0.005365848,0.099956031,0.169474399,0.401790942,0.190404798,0.001059114,0.005969678,0.000182857,0.000172481,0.048064516,0.020554323,0.393647814,0.015829285,0.762491419,0.298381462,0.398455602,0.072570695,0.004890085,0.003476345,0.110539449,0.354793712,0.27825859,0.005014726,0.759631483,0.732840717,0.331633051,0.008538171,0.931760184,0.002237829,0.022213367,7120000000.0,5560000000.0,0.593920919,4010000000.0,0.671578689,0.608504883,0.759631483,0.331633051,0.116959817,0.657905191,0.462039548,0.627771356,0.317177216,0.043113438,0,0.796970121,0.000939829,0.62352448,0.599121224,0.84012894,0.280549991,0.035113721,0.56962952,1,0.02672652,1,0,84
0.485594501,0.547208897,0.542427325,0.608678419,0.608678419,0.999008951,0.7973961,0.809332494,0.303452741,0.781590045,0.000201901,3850000000.0,0.464292964,0.000672067,0.0,0.234798365,0.234798365,0.234798365,0.219060225,0.338438141,0.04023171,0.10422604,0.173307223,0.022098976,0.848037793,0.693646734,0.693646734,0.217702765,8630000000.0,0.00074137,0.264070526,0.384775157,0.005238049,0.002112324,0.633698853,0.010534475,0.158599631,0.841400369,0.004960384,0.377227495,0.005365848,0.104247073,0.171291758,0.403460236,0.07946027,0.00081361,0.007779111,3320000000.0,8550000000.0,0.031612903,0.004209568,0.392607585,0.008002153,0.737522795,0.164793704,0.367732989,0.015249618,0.002273903,0.000625876,0.129097725,0.347433481,0.27474811,0.008007641,0.773437828,0.730763113,0.33350387,0.0,0.93970396,0.002252834,0.022324976,0.000206169,922000000.0,0.593895332,2340000000.0,0.67156654,0.541183783,0.773437828,0.33350387,0.110933234,0.638066811,0.45849157,0.59933926,0.313591582,0.054525422,0,0.79893686,0.002625413,0.623042749,0.60867977,0.84033815,0.282419065,0.031271408,0.569235559,1,0.022742155,1,0,86
0.476039585,0.520006542,0.521494727,0.599316796,0.600008648,0.998979949,0.797288748,0.809214275,0.303325366,0.781468922,9170000000.0,4500000000.0,0.466503946,0.000346035,0.0,0.224347899,0.224347899,0.224347899,0.205918502,0.323300559,0.019964608,0.096979073,0.163515854,0.02200648,0.847937635,0.688986388,0.688986388,0.217547339,5590000000.0,0.000428791,0.263441111,0.379419545,0.006614644,0.004808562,0.629055081,0.004161081,0.092390483,0.907609517,0.005749091,0.373825442,0.005712562,0.09692706,0.162589548,0.396152048,0.053973013,0.000821726,0.007697989,0.000115408,0.000119527,0.017580645,0.014652703,0.392878949,0.014788968,0.755199638,0.129391782,0.169632725,0.033219479,0.004964832,0.003610462,0.048452944,0.348237366,0.278295849,0.004615022,0.485779892,0.732196836,0.328041339,0.02861274,0.930268388,0.002112228,0.01260424,0.00011378,9040000000.0,0.593923177,6290000000.0,0.671591306,0.232610945,0.485779892,0.328041339,0.117791697,0.655920083,0.462796203,0.587646513,0.316331518,0.043616366,0,0.787253467,0.020302544,0.62396775,0.599316116,0.83945327,0.277796676,0.026430092,0.562543238,1,0.04130431,1,0,99
0.555745137,0.539740515,0.589485518,0.606984822,0.606984822,0.999081862,0.797458215,0.809345514,0.303408752,0.781625694,0.000101644,3720000000.0,0.507767796,0.000308031,0.479906873,0.199443766,0.199443766,0.199443766,0.218776591,0.341090755,0.016107809,0.104307467,0.174361678,0.022048422,0.847985338,0.689180256,0.689180256,0.217571158,6500000000.0,0.000437875,0.263753487,0.386675236,0.015687315,0.015228569,0.632909138,0.007029063,0.128609003,0.871390997,0.005100289,0.377229731,0.00584357,0.103872523,0.173282558,0.395381707,0.050974513,0.000805494,0.007845716,0.002096644,3860000000.0,0.018548387,0.00896259,0.395547364,0.030097668,0.784053028,0.199320526,0.194123852,0.131878928,0.015572773,0.029096379,0.02362613,0.365309153,0.276987806,0.000650162,0.163626012,0.734365791,0.327285664,0.057594658,0.933584456,0.002285075,0.010011258,0.000150193,0.000160646,0.593983768,0.000281177,0.671618597,0.687074337,0.163626012,0.327285664,0.130013415,0.671023492,0.464817713,0.667677375,0.319200179,0.01869787,0,0.799176247,0.035020289,0.623609726,0.606982192,0.840304935,0.279876881,0.027260189,0.566707351,1,0.028863495,1,0,101
0.48461951,0.534888792,0.532148402,0.604448032,0.604448032,0.99895788,0.79738033,0.809306715,0.303531777,0.78156436,0.000185018,0.0,0.464034624,0.000563056,0.98886527,0.166364671,0.166364671,0.166364671,0.214427531,0.320188159,0.08814677,0.094129143,0.17006854,0.022270044,0.84765463,0.689702654,0.689702654,0.217628486,7940000000.0,0.000443439,0.264162218,0.381431392,0.004149129,0.002814144,0.635163217,0.006688006,0.124981105,0.875018895,0.005446728,0.374799534,0.005365848,0.094085365,0.16906719,0.395026681,0.557721139,0.026571171,0.000238241,0.001310188,0.000857112,0.10516129,0.014781957,0.391793492,0.002006092,0.728507706,0.165190701,0.192575953,0.093508457,0.003522222,0.005789127,0.08542154,0.345809527,0.276760286,0.001975376,0.64325185,0.730341531,0.330082878,0.022864385,0.930487966,0.002229937,0.108327959,110000000.0,43700000.0,0.593910011,1970000000.0,0.671572915,0.280495315,0.64325185,0.330082878,0.1182919,0.646717428,0.460042865,0.585552925,0.315177968,0.067937499,0,0.795949651,0.000965122,0.623707769,0.604446608,0.840040496,0.27962919,0.036545094,0.569704688,1,0.0297962,1,0,102
0.470140886,0.525894025,0.519460357,0.595864743,0.595994465,0.998960653,0.797356258,0.809285883,0.303483921,0.781546676,4660000000.0,1680000000.0,0.461639113,0.000423042,0.0,0.236989592,0.236989592,0.236989592,0.209322114,0.318490486,0.0649606,0.095187688,0.164193718,0.022027403,0.847920083,0.689027533,0.68902736,0.21755296,6720000000.0,0.000480047,0.263553784,0.374259528,0.006529153,0.005656361,0.627081136,0.006727218,0.12540436,0.87459564,0.005427429,0.373951817,0.005836868,0.09519273,0.163396426,0.400664235,0.140929535,0.000742597,0.008522012,0.000258522,0.000289739,0.036774194,0.018216001,0.391929174,0.008344652,0.759927146,0.352955138,0.39158376,0.081161903,0.005751581,0.003861291,0.111304169,0.341292317,0.277749122,0.002363899,0.839175726,0.732590441,0.331277096,0.005086768,0.935639871,0.002169778,0.013441037,0.000104936,9910000000.0,0.59392165,6340000000.0,0.671571224,0.25574753,0.839175726,0.331277096,0.114210623,0.64115248,0.458915265,0.567188817,0.314278607,0.044166121,0,0.791207301,0.011975041,0.623553802,0.595860792,0.839659054,0.279658075,0.026245476,0.559778385,1,0.029682651,1,0,108
0.521961683,0.569559529,0.5720863,0.604685856,0.604685856,0.999016115,0.797445626,0.809355539,0.303524043,0.781617133,0.000130554,968000000.0,0.466849517,0.000789079,0.214394169,0.184147318,0.184147318,0.184147318,0.227758344,0.327898423,0.05682351,0.109925902,0.183399864,0.02208292,0.848015347,0.689371355,0.689371355,0.217590123,6840000000.0,0.000465299,0.263948528,0.387532134,0.007218074,0.003123569,0.631647512,0.007862556,0.13683224,0.86316776,0.005139972,0.374075955,0.005365848,0.109889752,0.182407058,0.402675159,0.220389805,0.002233877,0.002829854,0.00010146,0.000246618,0.054032258,0.020049058,0.395637819,0.010166778,0.769886691,0.185380737,0.409274953,0.041120424,0.003171171,0.002062074,0.105570898,0.35268684,0.278610941,0.010801399,0.729551469,0.733403518,0.331359419,0.008927898,0.940226576,0.002312566,0.035562342,6580000000.0,2780000000.0,0.593923964,207000000.0,0.671575427,0.43890673,0.729551469,0.331359419,0.117367428,0.650962305,0.460766956,0.61802129,0.315959055,0.040092479,0,0.813149487,0.002673523,0.623535208,0.604684979,0.841522244,0.280481285,0.027116837,0.566345467,1,0.026921916,1,0,111
0.507726807,0.559474488,0.549440548,0.61723288,0.61723288,0.99917326,0.797560726,0.809425325,0.303396426,0.781682115,0.000174611,6710000000.0,0.462635565,0.000332033,0.306913655,0.195229868,0.195229868,0.195229868,0.229460149,0.322770036,0.028752061,0.123686996,0.189048731,0.022109611,0.848055827,0.689378539,0.689378712,0.217592771,7940000000.0,0.00047608,0.264061978,0.378115569,0.004698893,0.003442352,0.631679703,0.015718728,0.18750189,0.81249811,0.005009661,0.3843727,0.005365848,0.123666683,0.187670613,0.403090473,0.068965517,0.000525499,0.012022185,8220000000.0,6810000000.0,0.028387097,0.011353789,0.399979648,0.023808718,0.727134102,0.263743435,0.337159453,0.035257355,0.003609712,0.001422241,0.13135652,0.343167135,0.276477734,0.003168573,0.666106493,0.729298364,0.3355888,0.016516915,0.935435105,0.002341394,0.018691523,0.000214127,0.000171392,0.59387552,6090000000.0,0.671572861,0.529445207,0.666106493,0.3355888,0.125291745,0.643351264,0.459332145,0.579776692,0.31467304,0.060436256,0,0.808143214,0.005086434,0.623148075,0.617233196,0.841573386,0.286178677,0.027060602,0.566182139,1,0.018651255,1,0,118
0.507970555,0.535651984,0.550618341,0.631689704,0.631689704,0.999160549,0.797403294,0.809319865,0.303147959,0.781577975,0.000419182,8640000000.0,0.466267415,0.000150015,0.409353173,0.158779655,0.158779655,0.158779655,0.215278434,0.32153215,0.014065974,0.10829737,0.171122995,0.02246006,0.84824145,0.689710473,0.689710473,0.217629817,7230000000.0,0.000454145,0.26612739,0.385566857,0.00591137,0.005099272,0.630991356,0.004325226,0.094869547,0.905130453,0.006892496,0.370805868,0.005365848,0.1082857,0.170122917,0.396103818,0.124437781,0.002024895,0.003122745,0.001368274,0.000733046,0.028064516,0.00831632,0.397469528,0.001552358,0.750089894,0.332196799,0.32242162,0.133432324,0.005971056,0.006986049,0.101095939,0.355308437,0.27540919,0.000202907,1.0,0.73188903,0.330111235,0.0,0.912966318,0.002235319,0.080433389,0.000101552,0.000110907,0.593914167,0.000122602,0.671587085,0.088631777,1.0,0.330111235,0.110933234,0.663750016,0.464777512,0.610312538,0.317430151,0.048587696,0,0.798482142,0.000621575,0.623735624,0.631686254,0.840213483,0.277915805,0.026867101,0.565496234,1,0.040159892,1,0,119
0.473845854,0.496511121,0.523903849,0.614624022,0.614624022,0.999013227,0.797301614,0.809229247,0.303278718,0.781578957,0.000292907,0.0,0.453721178,0.000362036,0.0,0.167460284,0.167460284,0.167460284,0.216129337,0.307243404,0.026135487,0.101620389,0.162687354,0.022565861,0.848481164,0.689360737,0.689360737,0.217600018,713000000.0,0.000688866,0.26394542,0.351588987,0.005949435,0.005298901,0.630563965,0.006197394,0.119478792,0.880521208,0.0076985,0.370317145,0.005440187,0.10158451,0.161571526,0.397912444,0.15892054,0.001199111,0.005274596,0.000903967,0.001532664,0.045967742,0.011209847,0.393896565,0.00103514,0.750674761,0.364332175,0.377539014,0.088867815,0.005624539,0.004010477,0.117364318,0.3192595,0.294789817,0.001195747,0.928639996,0.731926506,0.331375577,0.0,0.920103405,0.002187361,0.077980493,8990000000.0,9210000000.0,0.593914642,6300000000.0,0.671475154,0.056843413,0.928639996,0.331375577,0.110933234,0.465587336,0.421709512,0.481252414,0.286809106,0.048289067,0,0.77651,0.001240954,0.623723514,0.614619829,0.838528733,0.2792737,0.026775695,0.565083574,1,0.031310653,1,0,129
