 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,Cluster,Bankrupt?,Index
0.530785356,0.598288269,0.589378446,0.61359345,0.61359345,0.99912057,0.797543156,0.809459306,0.303475945,0.781726185,0.000168945,0.000129886,0.467926491,0.00019802,0.006275939,0.18692849,0.18692849,0.18692849,0.240143708,0.331576714,0.035648925,0.121732758,0.191007005,0.022100192,0.848032405,0.689382752,0.689382752,0.217591616,7990000000.0,0.000479124,0.263884809,0.392254387,0.010134758,0.006681955,0.630721497,0.006273083,0.120355534,0.879644466,0.005324593,0.373155544,0.005365848,0.12175322,0.189902722,0.405551544,0.154422789,0.000669555,0.009452772,6460000000.0,0.000366145,0.036612903,0.031308844,0.408618077,0.015178566,0.825815116,0.482239037,0.677034243,0.047580235,0.006991936,0.002015158,0.12508749,0.359970573,0.277366424,0.008467368,0.983535547,0.737161211,0.331744584,0.0,0.946786289,0.002415187,0.032773915,0.000186149,0.000134775,0.593970124,3630000000.0,0.671582972,0.277122564,0.983535547,0.331744584,0.110933234,0.66102102,0.463079909,0.640346789,0.317411838,0.02880514,0,0.83149302,0.001986567,0.623814634,0.613592148,0.842818132,0.279328778,0.026825436,0.565316711,1,0.031060842,0,0,39
0.58518988,0.641681204,0.62680015,0.606228109,0.606228109,0.999057828,0.797579263,0.80946178,0.303670029,0.781726466,0.000113555,4890000000.0,0.471211092,0.00010401,0.175118939,0.222999452,0.222999452,0.222999452,0.287321547,0.348199759,0.100972518,0.140949434,0.243579122,0.022118508,0.84806585,0.689400555,0.689400555,0.217593428,0.000105667,0.000492075,0.26395319,0.390233225,0.009573761,0.008400635,0.630633484,0.009364484,0.14983221,0.85016779,0.005768084,0.372927398,0.006033684,0.140944843,0.241444838,0.399771979,0.254872564,0.001915332,0.00330292,0.000591562,0.000863164,0.059354839,0.023994242,0.399708283,0.004701206,0.799880065,0.456611612,0.482986453,0.033987532,0.008793932,0.001901457,0.094579424,0.358417434,0.2771013,0.002368751,0.595911085,0.736039873,0.331229488,0.007982246,0.957379462,0.002562918,0.027612405,8160000000.0,8220000000.0,0.593938981,1740000000.0,0.671575085,0.166857543,0.595911085,0.331229488,0.118298566,0.649968367,0.460472123,0.650729247,0.315893815,0.030458903,0,0.849780378,0.004367607,0.623896243,0.606226286,0.845084804,0.281570453,0.026796582,0.565184132,1,0.024283207,0,0,41
0.531857846,0.588693851,0.584667273,0.611907061,0.612353882,0.999139404,0.79760458,0.809496803,0.303543862,0.781768852,0.000130207,8130000000.0,0.468656216,0.000242024,0.102237069,0.205722473,0.205722473,0.205722473,0.244398223,0.332284077,0.032881105,0.12262845,0.196580553,0.022067433,0.848006818,0.689356928,0.689356928,0.217588178,69300000.0,0.00046515,0.263837409,0.385445773,0.011626173,0.008924661,0.630796496,0.00588187,0.115760196,0.884239804,0.005369281,0.374087138,0.005365848,0.122583745,0.195565945,0.402519751,0.106446777,0.00048492,0.013040898,745000000.0,0.000192907,0.027903226,0.021039026,0.404468465,0.01538103,0.8267134,0.465773246,0.576737307,0.185517389,0.009097066,0.010522325,0.093283784,0.35729634,0.277209717,0.006882385,0.758790257,0.737089849,0.330225453,0.004780242,0.945598308,0.002537102,0.017845464,0.000221808,0.000182888,0.593992145,0.00019534,0.67159116,0.302918539,0.758790257,0.330225453,0.115205033,0.666105287,0.464335618,0.627452907,0.318119618,0.025166693,0,0.828043421,0.00354985,0.624240547,0.611904114,0.842485303,0.279044863,0.026827787,0.565327207,1,0.032416087,0,0,50
0.532101594,0.604775403,0.592911826,0.622025397,0.621852434,0.999171411,0.797624362,0.809542632,0.303511474,0.781812501,0.0002507,0.000165201,0.469285289,0.000266027,0.0,0.198390291,0.198390291,0.198390291,0.242507327,0.327049586,0.025394377,0.120104226,0.192287414,0.022114494,0.848056568,0.689458955,0.689458753,0.217600423,7100000000.0,0.000478201,0.26417232,0.383210387,0.016276392,0.014158059,0.630661224,0.003140645,0.075490522,0.924509478,0.005801009,0.370710808,0.005365848,0.119277932,0.190558781,0.397675313,0.110944528,0.001150416,0.005500028,0.00011216,0.000319242,0.025483871,0.011136407,0.399753511,0.005043856,0.861120989,0.584131965,0.640844714,0.309898794,0.014335043,0.02201151,0.074394643,0.362377744,0.277075586,0.005364208,0.914646898,0.738065571,0.328819194,0.0,0.94509359,0.002440002,0.033619286,0.000238229,0.000222279,0.594023068,0.000314396,0.671521527,0.194754364,0.914646898,0.328819194,0.110933234,0.578185322,0.438009272,0.61912622,0.306437111,0.018022909,0,0.837294536,0.00413731,0.624082552,0.622024136,0.842619606,0.277057148,0.026806847,0.565232114,1,0.05097619,0,0,61
0.515770487,0.582479285,0.565769045,0.601413973,0.601831966,0.999018542,0.797565152,0.80946178,0.303727795,0.781719168,8230000000.0,4600000000.0,0.456661886,0.000179018,0.111448527,0.245248831,0.245248831,0.245248831,0.247423655,0.306748249,0.047809187,0.108134517,0.201928146,0.022095309,0.848045828,0.689409471,0.689409471,0.217593551,7580000000.0,0.000458138,0.263986604,0.36326888,0.011739745,0.008249666,0.63076088,0.004824045,0.102095111,0.897904889,0.007661793,0.37431752,0.008207809,0.108090283,0.200852123,0.401573906,0.115442279,0.000635062,0.009948894,0.000127828,0.000813992,0.027258065,0.040779637,0.399810045,0.006524738,0.813497499,0.359752978,0.470620748,0.032240287,0.008701835,0.002256167,0.075516253,0.330754511,0.277249055,0.008195701,0.692631821,0.735893198,0.329225235,0.004368191,0.951231989,0.002552,0.014552874,0.000169873,0.000132898,0.593975752,3240000000.0,0.671573714,0.069480872,0.692631821,0.329225235,0.113904027,0.644753448,0.459724049,0.531431826,0.314826375,0.0249263,0,0.823392378,0.003891413,0.624109886,0.601413254,0.84198486,0.278277741,0.026833521,0.56535261,1,0.037148014,0,0,63
0.551747672,0.603576101,0.602120028,0.607575779,0.607611813,0.999123921,0.797629757,0.809511645,0.303620481,0.781775449,6960000000.0,2600000000.0,0.468387811,0.000339034,0.133616763,0.226623404,0.226623404,0.226623404,0.254419968,0.333663436,0.042530665,0.127595473,0.208480832,0.022137172,0.848074449,0.689552383,0.689550248,0.21760847,8940000000.0,0.000505276,0.264419423,0.385725197,0.007250523,0.005721864,0.630736565,0.005284564,0.108292771,0.891707229,0.005271395,0.372109877,0.005365848,0.127477323,0.207171405,0.399002978,0.124437781,0.000921145,0.006869698,0.000226422,0.000175507,0.02983871,0.014015246,0.399561294,0.011392268,0.766879777,0.286269451,0.337599558,0.040612248,0.006000783,0.002470819,0.08693361,0.356587616,0.277504104,0.003583078,0.75426194,0.732982647,0.329800774,0.006467075,0.950547859,0.002763363,0.011844299,0.000115711,0.000102098,0.593930137,4000000000.0,0.671569299,0.36006708,0.75426194,0.329800774,0.114210473,0.638990922,0.458357348,0.621024595,0.313986227,0.039917868,0,0.832948472,0.037664785,0.625541511,0.607574814,0.842747741,0.278611798,0.026817936,0.565282927,1,0.034860375,0,0,64
0.516794228,0.573648059,0.55864875,0.605204745,0.605204745,0.99906349,0.797525449,0.809406837,0.303564648,0.781679027,9160000000.0,730000000.0,0.470061985,690000000.0,0.272395991,0.189920357,0.189920357,0.189920357,0.237780089,0.338367405,0.045691728,0.117091442,0.193869097,0.022134422,0.848107624,0.689451568,0.689451568,0.217601621,5380000000.0,0.000454544,0.264051876,0.399109571,0.009595602,0.005743699,0.63065232,0.007237892,0.13075551,0.86924449,0.006747558,0.371074275,0.006098884,0.117087628,0.192911545,0.40890487,0.152923538,0.000486949,0.012987102,7050000000.0,0.001247465,0.041290323,0.024499508,0.40033016,0.002912204,0.816853239,0.410198071,0.648757961,0.002408051,0.005873283,0.000100891,0.126452094,0.364567356,0.277503473,0.009963317,0.916735677,0.736824234,0.332155835,0.0,0.940256144,0.002485076,0.017964525,0.000152552,974000000.0,0.593957087,16000000.0,0.67157171,0.078182671,0.916735677,0.332155835,0.110933234,0.641784171,0.459052114,0.666188271,0.31437495,0.030390217,0,0.82278429,0.000631811,0.623716938,0.605206436,0.842267871,0.280028324,0.026800261,0.565201435,1,0.028335789,0,0,66
0.588992346,0.629851723,0.62503346,0.603907522,0.60393635,0.999057135,0.797533196,0.809423241,0.303591235,0.78168801,7760000000.0,5640000000.0,0.468433104,0.001309131,0.194857779,0.197589651,0.197589651,0.197589651,0.252623617,0.330975454,0.069256016,0.126374074,0.20810424,0.022093302,0.848033993,0.689423696,0.689423696,0.217595694,9730000000.0,0.000518876,0.264078296,0.393157856,0.009653636,0.007137982,0.630688963,0.00502102,0.104785803,0.895214197,0.005210883,0.370332802,0.005365848,0.126337388,0.207194028,0.399343268,0.299850075,0.003520234,0.001796624,0.000251452,0.000424395,0.057580645,0.070469868,0.414599398,0.025358664,0.805788616,0.40846975,0.534099689,0.264315695,0.007164985,0.013499203,0.103650037,0.360378542,0.277328935,0.006779394,0.931159116,0.73545505,0.330417912,0.0,0.947669579,0.002565642,0.024873026,7320000000.0,5840000000.0,0.59393716,0.000111968,0.671572338,0.370663458,0.931159116,0.330417912,0.110933234,0.643053558,0.459304366,0.632277108,0.314584208,0.030211435,0,0.844837074,0.005544584,0.623843731,0.603906738,0.843552647,0.278420197,0.026810636,0.565249596,1,0.036122475,0,0,79
0.534636572,0.603358046,0.586112747,0.610761181,0.610768388,0.999121841,0.797718434,0.809598487,0.303779518,0.781872431,0.000122459,5180000000.0,0.478956242,0.000185019,0.089179067,0.184189457,0.184189457,0.184189457,0.236551007,0.328959468,0.016107809,0.107320251,0.189575958,0.022101725,0.848033358,0.689369941,0.689368902,0.217588994,6780000000.0,0.000444263,0.263803219,0.380937744,0.008800597,0.0075048,0.630618416,0.002672831,0.066753333,0.933246667,0.005991443,0.369823948,0.005697329,0.106160535,0.186780786,0.395933673,0.089955022,0.001272154,0.00496975,0.000213046,0.000260992,0.021129032,0.015674985,0.400352774,0.00767242,0.771838142,0.209847946,0.24112948,0.102820237,0.007467966,0.010468908,0.051753288,0.37849539,0.277232135,0.003794974,0.712849956,0.733055466,0.327945521,0.0,0.945414097,0.002748776,0.013765833,0.000103506,9440000000.0,0.593940139,0.000127522,0.671605812,0.172191068,0.712849956,0.327945521,0.110933234,0.677889627,0.47216745,0.649211107,0.318789823,0.03307231,0,0.837772958,0.007555183,0.623837594,0.610756417,0.842550795,0.276717301,0.026792941,0.565166888,1,0.057777165,0,0,80
0.547847706,0.594199738,0.591466353,0.617989593,0.617535566,0.999252063,0.797597247,0.809476492,0.303295395,0.781757063,0.000100719,2090000000.0,0.463974233,0.000135014,0.17177852,0.214403101,0.214403101,0.214403101,0.247707289,0.324467709,0.038779739,0.147870695,0.200271146,0.022339182,0.848280801,0.689865793,0.689865793,0.217641766,0.000111783,0.000472062,0.264734908,0.379698968,0.010233353,0.008606503,0.63065369,0.006097995,0.118329957,0.881670043,0.005677511,0.372846876,0.005365848,0.147304053,0.198997059,0.402775638,0.133433283,0.00063912,0.009893389,0.00011923,0.000389596,0.029516129,0.014652703,0.406164492,0.006341526,0.8181059,0.522367771,0.598656817,0.121609011,0.008662787,0.005871726,0.109663964,0.347467399,0.277174082,0.004408905,0.875216573,0.736570863,0.331003467,0.00191714,0.941488726,0.002408184,0.028828029,0.000219114,0.00019576,0.593980132,0.000122011,0.671598077,0.188201421,0.875216573,0.331003467,0.112736144,0.676171791,0.466382407,0.590869748,0.319735736,0.02853362,0,0.82603149,0.002980105,0.624309595,0.617985005,0.842364736,0.279201452,0.026801913,0.565209168,1,0.031647571,0,0,85
